order_id,user_id,order_date,order_time,order_datetime,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
582,46,2024-11-11,12:36:06,2024-11-11T00:00:00,delivered,239.25,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
583,46,2024-10-29,12:36:06,2024-10-29T00:00:00,delivered,1081.22,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
584,46,2024-11-13,12:36:06,2024-11-13T00:00:00,delivered,1049.01,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
585,46,2024-10-24,12:36:06,2024-10-24T00:00:00,delivered,258.63,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
586,46,2024-11-14,12:36:06,2024-11-14T00:00:00,delivered,324.46,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
587,46,2024-11-17,12:36:06,2024-11-17T00:00:00,delivered,1340.25,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
588,46,2024-11-04,12:36:06,2024-11-04T00:00:00,delivered,162.08,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
589,46,2024-11-01,12:36:06,2024-11-01T00:00:00,delivered,272.72,mobile_app,credit_card,economy,,956,528,,standard,PST,PST
590,48,2024-12-05,13:13:14,2024-12-05T00:00:00,delivered,279.97,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
591,48,2024-11-16,13:13:14,2024-11-16T00:00:00,delivered,291.86,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
592,48,2024-11-17,13:13:14,2024-11-17T00:00:00,delivered,394.98,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
593,48,2024-11-10,13:13:14,2024-11-10T00:00:00,delivered,336.91,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
594,48,2024-11-29,13:13:14,2024-11-29T00:00:00,delivered,637.85,mobile_app,credit_card,economy,,776,776,,standard,MST,MST
595,51,2025-02-14,18:29:29,2025-02-14T00:00:00,delivered,64.8,web,credit_card,economy,,98,98,,standard,EST,EST
596,51,2025-02-04,18:29:29,2025-02-04T00:00:00,delivered,46.23,web,credit_card,economy,,98,98,,standard,EST,EST
597,51,2025-01-24,18:29:29,2025-01-24T00:00:00,delivered,437.47,web,credit_card,economy,,98,98,,standard,EST,EST
598,51,2025-02-10,18:29:29,2025-02-10T00:00:00,delivered,262.9,web,credit_card,economy,,98,98,,standard,EST,EST
599,51,2025-02-12,18:29:29,2025-02-12T00:00:00,delivered,252.26,web,credit_card,economy,,98,98,,standard,EST,EST
600,51,2025-02-03,18:29:29,2025-02-03T00:00:00,delivered,494.85,web,credit_card,economy,,98,98,,standard,EST,EST
601,52,2025-09-16,18:15:11,2025-09-16T00:00:00,delivered,856.07,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
602,52,2025-09-09,18:15:11,2025-09-09T00:00:00,delivered,364.65,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
603,52,2025-09-14,18:15:11,2025-09-14T00:00:00,delivered,112.31,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
604,52,2025-08-31,18:15:11,2025-08-31T00:00:00,delivered,1472.2,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
605,52,2025-09-18,18:15:11,2025-09-18T00:00:00,delivered,384.46,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
606,52,2025-09-11,18:15:11,2025-09-11T00:00:00,delivered,91.04,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
607,52,2025-09-13,18:15:11,2025-09-13T00:00:00,delivered,52.42,mobile_app,credit_card,economy,,8,8,,standard,PST,PST
608,53,2024-12-30,14:40:34,2024-12-30T00:00:00,delivered,389.49,web,apple_pay,standard,,439,550,,standard,EST,EST
609,53,2024-12-23,14:40:34,2024-12-23T00:00:00,delivered,401.57,web,apple_pay,standard,,439,550,,standard,EST,EST
610,54,2025-07-07,14:47:05,2025-07-07T00:00:00,delivered,586.29,mobile_web,apple_pay,economy,,695,545,,standard,MST,MST
611,54,2025-06-29,14:47:05,2025-06-29T00:00:00,delivered,466.18,mobile_web,apple_pay,economy,,695,545,,standard,MST,MST
612,54,2025-07-22,14:47:05,2025-07-22T00:00:00,delivered,6119.99,mobile_web,apple_pay,economy,,695,545,,standard,MST,MST
613,55,2024-12-31,19:00:10,2024-12-31T00:00:00,delivered,423.9,web,credit_card,standard,,386,438,,standard,EST,EST
614,55,2024-12-28,19:00:10,2024-12-28T00:00:00,delivered,74.81,web,credit_card,standard,,386,438,,standard,EST,EST
615,55,2024-12-30,19:00:10,2024-12-30T00:00:00,delivered,1545.26,web,credit_card,standard,,386,438,,standard,EST,EST
616,55,2025-01-18,19:00:10,2025-01-18T00:00:00,delivered,3132.75,web,credit_card,standard,,386,438,,standard,EST,EST
617,55,2025-01-17,19:00:10,2025-01-17T00:00:00,delivered,614.11,web,credit_card,standard,,386,438,,standard,EST,EST
618,56,2024-11-18,12:58:04,2024-11-18T00:00:00,delivered,3344.32,web,credit_card,overnight,,114,114,,medium,EST,EST
619,56,2024-11-11,12:58:04,2024-11-11T00:00:00,delivered,5769.71,web,credit_card,overnight,,114,114,,medium,EST,EST
620,56,2024-11-24,12:58:04,2024-11-24T00:00:00,delivered,114.26,web,credit_card,overnight,,114,114,,medium,EST,EST
621,56,2024-11-29,12:58:04,2024-11-29T00:00:00,delivered,990.63,web,credit_card,overnight,,114,114,,medium,EST,EST
622,56,2024-11-08,12:58:04,2024-11-08T00:00:00,delivered,1802.97,web,credit_card,overnight,,114,114,,medium,EST,EST
623,56,2024-11-26,12:58:04,2024-11-26T00:00:00,delivered,494.18,web,credit_card,overnight,,114,114,,medium,EST,EST
624,63,2025-08-17,16:06:32,2025-08-17T00:00:00,delivered,1155.35,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
625,63,2025-08-14,16:06:32,2025-08-14T00:00:00,delivered,186.12,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
626,63,2025-08-04,16:06:32,2025-08-04T00:00:00,delivered,1385.13,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
627,63,2025-08-12,16:06:32,2025-08-12T00:00:00,delivered,1374.06,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
628,63,2025-08-06,16:06:32,2025-08-06T00:00:00,delivered,435.64,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
629,63,2025-08-11,16:06:32,2025-08-11T00:00:00,delivered,408.42,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
630,63,2025-08-24,16:06:32,2025-08-24T00:00:00,delivered,819.0,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
631,63,2025-08-06,16:06:32,2025-08-06T00:00:00,delivered,990.39,mobile_app,debit_card,economy,FREESHIP,254,254,,standard,CST,CST
632,66,2025-05-28,17:12:00,2025-05-28T00:00:00,delivered,688.68,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
633,66,2025-06-07,17:12:00,2025-06-07T00:00:00,delivered,193.85,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
634,66,2025-06-16,17:12:00,2025-06-16T00:00:00,delivered,2178.29,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
635,66,2025-06-05,17:12:00,2025-06-05T00:00:00,delivered,238.3,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
636,66,2025-05-31,17:12:00,2025-05-31T00:00:00,delivered,127.61,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
637,66,2025-06-07,17:12:00,2025-06-07T00:00:00,delivered,225.48,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
638,66,2025-05-25,17:12:00,2025-05-25T00:00:00,delivered,395.8,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
639,66,2025-06-06,17:12:00,2025-06-06T00:00:00,delivered,280.65,mobile_app,credit_card,economy,,564,564,,standard,PST,PST
640,68,2025-04-05,18:18:41,2025-04-05T00:00:00,delivered,540.46,api,credit_card,economy,,266,266,,standard,EST,EST
641,68,2025-03-30,18:18:41,2025-03-30T00:00:00,delivered,582.76,api,credit_card,economy,,266,266,,standard,EST,EST
642,70,2025-01-30,20:18:42,2025-01-30T00:00:00,delivered,1113.41,web,debit_card,standard,,718,404,,standard,EST,EST
643,70,2025-01-29,20:18:42,2025-01-29T00:00:00,delivered,374.31,web,debit_card,standard,,718,404,,standard,EST,EST
644,70,2025-02-01,20:18:42,2025-02-01T00:00:00,delivered,112.15,web,debit_card,standard,,718,404,,standard,EST,EST
645,70,2025-01-22,20:18:42,2025-01-22T00:00:00,delivered,128.79,web,debit_card,standard,,718,404,,standard,EST,EST
646,75,2024-11-17,21:16:13,2024-11-17T00:00:00,delivered,164.6,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
647,75,2024-11-01,21:16:13,2024-11-01T00:00:00,delivered,115.71,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
648,75,2024-11-16,21:16:13,2024-11-16T00:00:00,delivered,153.58,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
649,75,2024-11-18,21:16:13,2024-11-18T00:00:00,delivered,435.16,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
650,75,2024-10-31,21:16:13,2024-10-31T00:00:00,delivered,702.7,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
651,75,2024-10-27,21:16:13,2024-10-27T00:00:00,delivered,861.5,mobile_app,credit_card,economy,,649,228,,standard,PST,PST
652,77,2025-03-09,16:38:36,2025-03-09T00:00:00,delivered,2498.29,web,credit_card,standard,,373,176,,standard,PST,PST
653,77,2025-02-12,16:38:36,2025-02-12T00:00:00,delivered,4156.06,web,credit_card,standard,,373,176,,standard,PST,PST
654,77,2025-03-08,16:38:36,2025-03-08T00:00:00,delivered,258.63,web,credit_card,standard,,373,176,,standard,PST,PST
655,77,2025-02-26,16:38:36,2025-02-26T00:00:00,delivered,486.01,web,credit_card,standard,,373,176,,standard,PST,PST
656,77,2025-02-15,16:38:36,2025-02-15T00:00:00,delivered,2105.66,web,credit_card,standard,,373,176,,standard,PST,PST
657,77,2025-02-22,16:38:36,2025-02-22T00:00:00,delivered,332.72,web,credit_card,standard,,373,176,,standard,PST,PST
658,77,2025-03-05,16:38:36,2025-03-05T00:00:00,delivered,284.33,web,credit_card,standard,,373,176,,standard,PST,PST
659,81,2025-09-14,12:17:53,2025-09-14T00:00:00,delivered,561.76,web,credit_card,standard,,665,665,,standard,EST,EST
660,81,2025-09-23,12:17:53,2025-09-23T00:00:00,delivered,1268.1,web,credit_card,standard,,665,665,,standard,EST,EST
661,81,2025-09-08,12:17:53,2025-09-08T00:00:00,delivered,793.59,web,credit_card,standard,,665,665,,standard,EST,EST
662,81,2025-09-27,12:17:53,2025-09-27T00:00:00,delivered,899.12,web,credit_card,standard,,665,665,,standard,EST,EST
663,81,2025-09-12,12:17:53,2025-09-12T00:00:00,delivered,526.75,web,credit_card,standard,,665,665,,standard,EST,EST
664,82,2025-02-10,19:48:35,2025-02-10T00:00:00,delivered,830.14,mobile_web,debit_card,standard,,786,786,,standard,PST,PST
665,82,2025-03-03,19:48:35,2025-03-03T00:00:00,delivered,501.08,mobile_web,debit_card,standard,,786,786,,standard,PST,PST
666,92,2025-03-19,12:28:10,2025-03-19T00:00:00,delivered,125.66,web,credit_card,standard,,19,19,,medium,MST,MST
667,92,2025-03-30,12:28:10,2025-03-30T00:00:00,delivered,49.71,web,credit_card,standard,,19,19,,medium,MST,MST
668,92,2025-03-28,12:28:10,2025-03-28T00:00:00,delivered,167.86,web,credit_card,standard,,19,19,,medium,MST,MST
669,92,2025-03-11,12:28:10,2025-03-11T00:00:00,delivered,506.79,web,credit_card,standard,,19,19,,medium,MST,MST
670,92,2025-03-20,12:28:10,2025-03-20T00:00:00,delivered,120.39,web,credit_card,standard,,19,19,,medium,MST,MST
671,92,2025-03-27,12:28:10,2025-03-27T00:00:00,delivered,1211.15,web,credit_card,standard,,19,19,,medium,MST,MST
672,92,2025-03-20,12:28:10,2025-03-20T00:00:00,delivered,902.42,web,credit_card,standard,,19,19,,medium,MST,MST
673,92,2025-03-17,12:28:10,2025-03-17T00:00:00,delivered,631.76,web,credit_card,standard,,19,19,,medium,MST,MST
674,95,2025-01-06,17:13:08,2025-01-06T00:00:00,delivered,2729.08,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
675,95,2025-01-17,17:13:08,2025-01-17T00:00:00,delivered,211.98,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
676,95,2025-01-28,17:13:08,2025-01-28T00:00:00,delivered,1002.74,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
677,95,2025-01-16,17:13:08,2025-01-16T00:00:00,delivered,227.52,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
678,95,2025-02-03,17:13:08,2025-02-03T00:00:00,delivered,519.77,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
679,95,2025-01-25,17:13:08,2025-01-25T00:00:00,delivered,281.9,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
680,95,2025-01-30,17:13:08,2025-01-30T00:00:00,delivered,169.35,mobile_web,credit_card,standard,,833,833,,standard,MST,MST
